symbol	GSM1526572	GSM1526573	GSM1526574	GSM1526575	GSM1526576	GSM1526577	GSM1526578	GSM1526579	GSM1526580	GSM1526581
PAPLN	6.7525652638	5.5975946807	5.6380740682	5.8746964593	6.0652807235	5.8136401752	5.6299628972	5.6595477362	6.711675582	5.7829508329
PAPOLA	7.7061176085	9.1443965521	9.2269039309	9.3645886557	8.6228930413	9.2794083837	9.3754297574	9.4916256277	8.6755388296	9.1862526266
PAPOLB	3.2343883268	3.0927560236	2.8716162387	3.2830017114	3.068412904	2.8382353175	2.9440747864	3.0290637242	3.3261478325	3.036715536
PAPOLG	5.6562109804	7.1542536343	6.9500094534	6.9376327255	6.5386163446	6.8658512529	7.1086377638	6.7849070151	5.7121083546	6.7509000243
PAPPA	4.29393626	3.8916770778	3.9390270302	3.9958070649	3.9291221377	4.0569349407	3.7653872911	3.9127811169	4.2034282621	3.8293822466
PAPPA2	4.6961574274	4.2886887714	4.2947400615	4.3943115616	4.5068296888	4.342242039	4.233387206	4.3161512823	4.760360952	4.2951023394
PAPSS1	5.9133318027	7.3235829966	7.0705215976	7.1091278393	5.8359182513	7.1678743252	6.8443106963	7.1147258364	5.9949547406	6.714143548
PAPSS2	5.9496069593	6.3419177294	7.3150877965	6.5397980347	5.1570531374	7.1908697818	6.8035132433	6.3792816212	6.4037345522	5.9395914765
PAQR3	4.3667577507	5.1293229618	4.57740092	4.5008074013	4.6666183136	5.15057739	4.9898305019	4.4920754484	4.4495507943	4.8761097876
PAQR4	7.0741815284	6.6985093997	6.5710940383	6.7444991695	6.8458061705	6.4822003457	6.6224024378	6.7477666283	7.4819701331	6.7590063807
PAQR5	5.0811290734	4.1688696179	4.0360634382	4.3337015783	4.2828698318	4.300757484	4.1579840486	4.2194093937	4.9753727365	4.1472895872
PAQR6	7.1003734605	6.5182849028	6.43985061355	6.3395790971	6.3593664199	6.4886226421	6.4079832549	6.4769484565	6.5945740156	6.1863353267
PAQR7	5.0044081347	5.7321683557	5.4616845476	5.3022211979	4.5872033256	5.4095608018	5.8530877248	5.7208176626	4.7917769129	5.1411724757
PAQR8	8.2442409064	7.6110649733	7.3183591701	7.6657128532	8.5857607829	7.0040318602	7.2977267973	7.4823663847	7.90774963	7.7740952152
PAQR9	5.3787321141	4.4296344978	4.6486018275	4.6884324421	4.8484815411	4.2502134859	4.5877985795	4.3089486167	5.2705854203	4.4569446767
PARD3	5.624841652	6.519331623	7.4198692568	5.1857279167	4.7616522498	6.6909731161	6.0968744412	5.8223017109	5.2227533502	4.7402238939
PARD3B	5.0125589588	4.340111462	4.2161716293	4.2574543155	4.2834355924	4.1852478499	4.150421346	4.1489034662	4.5116193506	4.2146400645
PARD6A	7.3618154303	6.0626436085	6.2318550704	6.44483827	6.8812729574	5.9970015639	6.1042202341	6.1349370687	7.1676681301	6.3471230551
PARD6B	6.7613050877	5.2385795194	5.5824449037	5.5851199233	6.1327080448	5.6975312273	5.6407462833	5.6483230382	6.2936481681	5.6926899505
PARD6G	4.4684186633	4.0360634382	4.0476090682	3.7399003465	3.8429844736	4.2052608897	3.8066924059	3.5985165878	4.1647505825	3.7202093993
PARK2	5.4744685426	4.7585378716	4.7535370424	4.6766715926	5.6063433474	4.8743319719	4.7242913715	4.7418989419	4.8558426482	5.1760186355
PARK7	8.3027222666	8.6764520539	8.8555218385	8.4103148533	7.3261789436	8.4230634493	8.7746850508	8.3164691878	8.2278550243	8.2445654804
PARL	8.410689226	8.0484228365	7.9801110726	8.223034235	7.4270190174	8.028123759	8.2268958251	7.9306837337	7.697845273	8.1691817713
PARM1	4.9592805748	4.5831490005	4.664080813	4.4269555715	5.0102249226	4.9444233113	4.6399827127	4.3291352734	4.1618263961	4.9053650484
PARN	5.3571845902	7.5073839529	7.8643875126	7.6387947139	7.9112255961	7.6340454008	7.601853987	7.8848623025	7.178018334	7.8446499561
PARP1	5.2067645061	6.4273039206	6.4520958195	6.2749964313	6.7151408871	6.2261729407	6.5475900414	6.254484169	5.7344958573	6.6912590023
PARP10	8.2499890449	6.8319077793	6.9741712952	7.1916953871	7.91723738	6.9237365128	6.6194975504	6.9220454426	8.0286473956	7.0800428487
PARP11	3.8769809926	4.9999827485	5.2361387534	4.6736242596	4.9290360216	4.9874606369	5.0685321274	5.3319457499	4.4503457705	5.1719150671
PARP12	7.6140566098	7.9487038529	8.0010167314	7.6825263494	8.4045474877	7.5705652491	7.7653605412	7.9514155184	7.4989842176	7.8873229218
PARP14	6.9249537811	8.4532536578	8.7078240691	8.1546270802	7.3703787868	7.5418846153	7.9471489984	8.58132404	7.2046039957	8.3665604719
PARP15	3.0697788731	3.839063591	4.0438017825	3.3274181067	7.5847127666	3.7554964466	3.6286548127	3.2710667131	3.1540155619	6.2861860912
PARP16	5.9558099146	6.1312873476	5.8289060302	5.9218013754	6.6417604182	6.2224798403	6.1388072556	6.0912799237	6.1267627423	6.7043951102
PARP2	4.1447796524	4.4556781827	4.6086179069	4.4138196231	4.6655892926	4.760360952	4.9364525611	4.6489681121	4.3022723003	4.6866881162
PARP3	6.2974895363	6.2902213531	6.1683095085	6.3184391128	6.5692984695	6.3616019929	6.3660305449	6.1450887511	6.2559166657	6.2509239129
PARP4	8.0148622327	8.7862066529	8.83743825	8.9652523449	8.7132348811	8.6468133629	8.7442594157	9.1716537169	8.8247818537	8.9934285648
PARP6	7.3381659625	7.9387036705	7.9390995511	7.9896651198	8.7283041779	8.2335170577	8.036114381	8.1757201443	8.1032347008	8.1422871396
PARP8	6.697296494	8.8665395177	8.0729526982	8.7557270289	9.0017992607	8.7156011984	8.5450101143	8.6338537085	6.348362505	8.6920384033
PARP9	6.2253554809	7.8038607855	8.1398788164	7.2977267973	6.6227522363	6.7138804659	7.4823663847	7.9053633025	6.8140592613	7.7017862818
PARS2	6.780521567	6.2276677352	6.1351981219	6.0745583189	6.9212410363	5.8537248797	6.1228327291	5.9597921508	6.5269274991	6.1395316743
PART1	3.3782718625	2.9038918621	2.8725756742	2.9189752794	2.8119903532	3.0155505487	3.0007103466	2.8674878629	3.0222411014	2.8759024582
PARVA	4.3582947165	3.8807730097	3.8279595833	3.8490281026	3.9304523271	3.8730452007	3.7943889074	3.6715476202	4.1855820426	3.8940167578
PARVB	9.0044662143	8.3244175047	9.0705107755	8.0561388953	7.0527262695	8.5636429367	8.4952724844	8.1841381042	8.7218633602	7.4257953307
PARVG	9.534513561	9.4426597836	9.2932504218	9.5821884483	9.7034607178	9.3297837569	9.5503589177	9.8285761568	9.9558113476	9.6733236649
PASD1	3.6141947903	3.2322589414	3.3107423124	3.397379914	3.3445495197	3.3937957135	3.0711448414	3.3265407112	3.440870715	3.2978561792
PASK	6.1507385408	5.4702219127	5.3589703662	5.5785902027	6.4641908449	5.5003418587	5.3709552465	5.4394136047	5.9420548768	5.9833329594
PATE1	3.7865641533	3.619321022	3.3073935248	3.9741360647	4.035813134	3.8353207199	3.6760763317	3.9233538921	4.3269087733	3.4346853797
PATE2	3.4801377321	2.8672893237	2.9986797318	2.919343651	2.8931331864	2.9281648281	2.6754035342	2.8109474618	3.0667480544	2.9747246107
PATL1	7.2502222055	8.6490943635	8.5857607829	8.7742676041	8.1679405453	8.714653623	8.4652568462	9.1931970738	8.1983502507	8.7107671121
PATZ1	6.2309200928	6.3216963005	6.012650224	6.3164705849	7.0676230683	6.4185281089	6.3280293634	6.4981400808	6.6710816822	6.6006601133
PAWR	4.3281238413	4.9612034309	5.6584902377	4.2036869919	4.3954787299	5.3189512568	4.8143605665	4.4601572997	4.2653843541	4.4486437736
PAX1	7.5338340959	5.7926379177	5.6073984712	6.0137464584	6.1735880461	5.8388148334	5.5128666924	5.6762505673	6.6988402242	5.8500726914
PAX2	7.2420459109	5.781952664	5.7332002529	6.0392203726	6.2556010969	5.9382726217	5.6576735213	5.8163996297	6.6879571769	5.7239120095
PAX3	4.7924209837	4.2349859183	4.2396580208	4.1715917148	4.1808540405	4.2864610446	4.1110825803	4.0201163842	4.5639775003	4.2268377475
PAX4	6.390749073	5.3917570037	5.322034388	5.6264340117	5.6447745209	5.419831152	5.3027927687	5.3901084042	6.3635634818	5.4416575531
PAX5	6.1058740002	5.3715695679	5.4343301721	5.1716759642	7.55244134	5.1337211387	5.0667394169	5.3823622674	5.4434498608	6.1747511062
PAX6	5.0033337501	4.1639745011	4.2967436932	4.2541645497	4.24785388035	4.3620320434	4.0658931773	4.1520361181	4.5094904402	4.1808540405
PAX7	7.0393450127	5.3653553043	5.6156769645	5.7316800347	6.0447986536	5.4295444304	5.6711781319	5.387143887	6.6166244412	5.6352238719
PAX8	7.5773126154	6.2109373584	6.215350094	6.2853019529	6.487164692	6.2307030213	5.9730025472	6.0883864307	6.6982573537	6.1285912944
PAX9	6.666165193	5.1272083956	5.3390393469	5.5428813267	5.536345945	5.5560291097	5.1007845295	4.9950618297	6.3584421809	5.262462885
PAXIP1	5.8728586307	6.5209102552	6.3344274083	6.2421155857	6.0107906361	6.4418673447	6.4751695596	6.3288604638	5.8335164021	6.2390733768
PBK	2.9181999168	2.9321881278	2.8883390081	2.7023775324	3.0829028346	3.1054369129	2.7465080536	2.5891439622	3.003471357	2.6817345226
PBLD	3.428855359	4.2226903652	4.7544590884	3.617627809	3.6800396301	4.7269439047	4.3231865519	3.9675738911	3.6107036439	3.851306148
PBOV1	3.5904313264	2.9278273677	3.0863411947	3.5108549663	3.463101582	3.3917276241	3.4702645951	3.5718303108	4.5052487573	3.6799255566
PBRM1	6.334743117	7.599037516	7.6167830237	7.620558806	6.9078278318	7.37275466	7.5223566332	7.629066142	6.3695488056	7.4506920704
PBX1	8.4967354354	8.6744117815	9.1470222061	7.0019289854	5.7021442441	8.6110130004	8.0257723289	7.3778832818	6.4481142909	5.9460325443
PBX2	4.1335370674	6.7474052312	6.9121915542	5.5541214448	5.7065404017	6.4141732933	6.3424668668	6.7085672212	4.3662175998	6.235515081
PBX3	5.4008915728	6.6737601145	6.5706229882	6.7947532003	5.8986558635	7.1261500222	6.9593499016	6.7409821733	5.8359182513	6.2962099651
PBX4	7.6477392249	6.308389608	6.8578113574	6.3472597775	8.0168289834	6.4976248035	6.0652807235	6.1999197236	6.739016164	6.8774250102
PBXIP1	6.061851106	6.1816306303	6.2654518463	6.2379112936	7.7000108824	5.9284995402	6.1727585498	6.1733603891	6.0075225757	6.412925689
PC	6.4220476973	5.3465624146	5.5414338106	5.574344734	5.6297359731	5.6845059889	5.4948667989	5.5510287978	5.9378805045	5.3715695679
PCBD1	5.5690552684	5.8075859839	5.5267518258	5.9528972929	5.0964370036	6.0798287477	6.1390491906	5.9152009686	5.9037968409	5.5491040254
PCBD2	5.4295444304	5.9374709996	5.8882138033	5.8412049663	5.6266705753	5.5967435115	5.9799472694	5.9864130601	5.5746717293	5.6814854983
PCBP1	9.2244400651	9.3964453154	9.1979069119	9.3019483698	8.7343338677	9.3737285367	9.6444574665	9.1772607277	8.7957855549	9.2378678865
PCBP2	9.6400588393	9.2390778296	9.033681571	9.4120163252	9.2980074958	9.4832559686	9.4095248215	9.4102039247	9.7390160979	9.5698928667
PCBP3	5.6251517269	4.8055525196	4.8698090886	5.0106764377	4.971286362	4.8022883562	4.6464368935	4.7684616856	5.4846238575	5.073439437
PCBP4	6.7548150171	5.3686896024	5.2965133293	5.6732234104	5.907467456	5.3137475786	5.2105603741	5.3331596278	6.15659516	5.7372749113
PCCA	4.2651556405	5.473832447	6.0870522851	5.3859693226	4.8538845882	5.8899950404	5.7628524775	5.6711781319	5.0720481979	5.699094417
PCCB	6.0650554625	6.6629492707	6.3392908812	6.2962099651	5.9103719612	6.5395548044	6.8376529236	6.1126633521	5.9961782567	6.241255839
PCDH1	6.8381602642	5.6852613347	5.5340344275	5.7394894142	5.9625971042	5.5291980614	5.4994750937	5.4568715622	6.0922854494	5.7419772587
PCDH10	5.5310278682	4.8748135552	4.6445941993	4.8681335999	5.1994590175	4.7585378716	4.5093948608	4.6504665599	5.2421189672	4.6577897888
PCDH11X	2.7910805779	2.6590246082	2.6972753401	2.6520034387	2.6929679837	2.9861793907	2.8401498051	2.4688340504	2.8383966539	2.6871591178
PCDH11Y	5.65233826735	3.6077696322	3.8718763591	3.7611424602	4.2118971328	3.5847119058	2.9173108985	2.9466733292	4.5207108449	3.5152949201
PCDH12	5.4660181544	5.2645896133	5.2162739615	5.3849221279	5.3079245511	4.9590038863	5.4787825281	5.0278945377	5.4542898979	5.2685334936
PCDH15	3.1143934274	2.8264917685	2.7978577574	2.8759024582	2.8591459896	2.8902197382	2.8975768561	2.8310666324	3.0394354672	2.7658055061
PCDH17	5.6725008067	4.5154048359	4.5414696336	4.7106857213	4.8633828642	4.7139012316	4.5078277757	4.500263698	5.2603163519	4.4810463334
PCDH18	4.8250686083	4.8274604581	4.4206320961	4.6144248854	4.5024391482	4.3821384756	4.636513743	4.3766401508	4.2541645497	4.4929429262
PCDH20	3.8196425119	3.4244289668	3.6727240466	3.509845026	3.5791637558	3.6003386953	3.4946848305	3.5062745695	3.7087542026	3.3823107821
PCDH7	5.0906516147	4.4101169275	4.3815006738	4.4045759869	4.3693404978	4.320299784	4.4017184897	4.2346424753	4.6109955419	4.3757001512
PCDH8	5.2220142608	4.9255048931	4.5991776974	4.7862113783	4.8135839785	4.8349712724	4.7959883154	4.7862113783	5.2913825586	4.4687447963
PCDH9	4.7284331976	4.1311508849	4.9308280474	3.7169376942	4.0064102629	4.2897879035	3.8253764674	3.9741360647	4.2061810191	3.8897806332
PCDHA12	6.0673296168	5.1489565608	4.9996916763	5.296668156	5.5010902307	4.9774388728	4.9093766345	4.9948422675	5.6732234104	5.2742108252
PCDHB1	3.5672731839	3.0115946928	3.5514694711	3.4003402528	3.2208224964	3.5456159421	3.3101784013	3.2335130099	3.7521076258	3.6052827295
PCDHB10	3.3532374582	3.0379840725	2.90160308	3.1917243595	3.2530736337	3.0351674143	2.9056390748	2.9736486542	3.610282821	3.189144506
PCDHB11	4.0572172519	3.7586932047	3.6999592587	3.6746047267	3.8214119058	3.698820799	3.8061510449	3.6116562894	3.9260456092	3.6427545027
PCDHB12	3.7597727414	2.9092291074	2.850002038	2.9050548314	3.03863186085	3.0240135326	2.9431363122	2.7043557553	3.0517061629	2.9941044771
PCDHB13	3.5969679395	2.8414093815	3.179293285	3.2297196128	3.1493556751	2.9215480233	3.1929818682	3.0723678271	3.781313276	3.1780434524
PCDHB14	3.9708806841	3.2674473174	3.5199993704	3.4638484589	3.8066924059	3.3214943912	3.3002127293	3.1146846128	4.3031900649	3.4715979629
PCDHB15	3.8963663	3.6713839713	3.5812092386	3.6828421148	3.6840161005	3.3453466401	3.4344352562	3.5017710289	3.9802443124	3.4344352562
PCDHB16	4.5158230466	3.0812230323	2.9993600667	3.4912818721	3.362614898	3.1503731289	2.9514964412	3.2259465684	4.4408178474	3.1589626353
PCDHB17	5.584249555	4.0349688799	3.8114379705	4.3566695085	4.7535370424	3.9452543271	4.0696983736	3.7665549939	4.9720316958	4.043079033
